crop,intent,question,answer,soil
wheat,Pesticide,How can pheromone traps be used for pest monitoring in wheat fields?,For armyworm: Use pheromone lures in delta traps (1 trap per 2 acres). For cutworm: use specific lures. Place traps at canopy height (30-40 cm). Check daily for moth catch. Spray when catch exceeds threshold (e.g. 8-10 moths/trap/night). Replace lures every 4-6 weeks.,
wheat,Pesticide,What safety equipment should a farmer wear while spraying pesticide on wheat?,1) Chemical-resistant gloves (nitrile rubber). 2) Face shield or goggles. 3) Respirator (N95 or charcoal mask for organic vapors). 4) Long-sleeved shirt and full pants. 5) Apron or coverall. 6) Rubber boots (not cloth shoes). 7) Hat. Wash PPE after use. Never reuse empty pesticide containers. Shower after spraying.,
wheat,Pesticide,What should a farmer do if accidental pesticide poisoning occurs during wheat spraying?,1) Remove person from contaminated area immediately. 2) Remove contaminated clothing. 3) Wash skin with soap and water for 15 minutes. 4) If swallowed: Do not induce vomiting (unless label says) - give water. 5) If inhaled: Move to fresh air. 6) Take pesticide container to hospital (for identification). 7) Seek immediate medical attention. 8) Call Poison Control (115 or local emergency).,
wheat,Pesticide,How should pesticide resistance be managed in wheat pests in Pakistan?,1) Rotate pesticides with different modes of action (IRAC groups). 2) Do not use same pesticide group repeatedly. 3) Spray only when ETL reached (not calendar-based). 4) Use recommended doses (not sub-lethal). 5) Integrate biological and cultural controls (IPM). 6) Leave untreated refuges (unsprayed areas) for susceptible pests. 7) Use pheromone traps for monitoring.,
wheat,Pesticide,When is the best time of day (morning/evening) to spray pesticide on wheat?,Best time: Early morning (6-9 AM) or late evening (4-7 PM). Reasons: 1) Bees and pollinators less active (protect beneficials). 2) Temperature moderate (15-25°C) - better efficacy. 3) Less evaporation. 4) Lower wind speeds. Avoid spraying: 1) Mid-day heat (>30°C). 2) Strong wind (>15 km/h). 3) When rain expected within 6 hours. 4) When leaves are wet (dew/rain).,
wheat,Pesticide,What integrated pest management (IPM) practices are recommended for wheat in Pakistan?,IPM components: 1) Use resistant varieties (for rust). 2) Crop rotation (3-4 years with non-cereals). 3) Clean seed (certified disease-free). 4) Balanced fertilizer (no excess N). 5) Optimum plant population (avoid dense canopy). 6) Monitoring (weekly scouting). 7) Economic thresholds (spray only when needed). 8) Biological control (conserve ladybirds lacewings). 9) Selective pesticides. 10) Sanitation (remove crop debris).,
wheat,Pesticide,How can crop rotation help reduce pests and diseases in wheat cultivation?,Crop rotation breaks pest/disease cycles: 1) Wheat after legumes (gram mungbean) - adds N reduces diseases. 2) Avoid wheat after wheat (minimum 1-2 years) to reduce rust and smut inoculum. 3) Rotate with non-host crops: maize sorghum mustard. 4) Reduces cereal cyst nematode. 5) Improves soil health. Sample rotation: Wheat - fallow - gram - wheat.,
wheat,Varieties,How does selection of disease-resistant wheat varieties reduce losses in Pakistan?,Resistant varieties (Millat-2020 Aas-2011) provide: 1) 80-90% reduction in rust severity. 2) No need for fungicide sprays (saves Rs. 2000-3000/acre). 3) Higher yield (55-65 vs 40-45 maunds). 4) Better grain quality. 5) Reduced inoculum for neighboring fields. Always use resistant varieties where available.,
wheat,Pesticide,What cultural practices help prevent pest attacks on wheat?,1) Timely sowing (Nov 1-15) - avoids peak aphid and rust seasons. 2) Avoid excess nitrogen (lush growth attracts aphids and rust). 3) Proper spacing (22.5-30 cm) - air circulation reduces disease. 4) Weed control (weeds host aphids). 5) Remove crop debris after harvest. 6) Deep ploughing in summer (exposes pupae). 7) Balanced irrigation (no waterlogging).,
wheat,Diseases,How does field sanitation (removing crop debris) prevent disease in wheat?,1) Removes rust-infected plant material (overwintering inoculum). 2) Reduces smut and bunt survival structures. 3) Removes volunteer wheat plants (alternative hosts for rust). 4) Destroys pest hiding places (cutworms). 5) Practice: After harvest collect and burn or deep plough (>30cm) wheat stubble. Do not compost infected debris. Clean cultivation equipment between fields.,
wheat,Pesticide,How can border cropping or trap cropping reduce pests in wheat fields?,Border crop: Surround wheat field with 2-3 rows of mustard or barley. Mustard attracts aphids away from wheat (trap crop). When border crop is infested with aphids spray only the border (not main crop). Reduces pesticide use by 50-70%. Barley as border reduces rust spread.,
wheat,Pesticide,What beneficial insects should be protected to help control pests in wheat?,Beneficial insects: 1) Ladybird beetles (Coccinella) - eat aphids (up to 50/day). 2) Lacewings (Chrysoperla) - larvae eat aphids. 3) Syrphid flies (hoverflies) - larvae eat aphids. 4) Parasitic wasps (Aphidius) - parasitize aphids. 5) Spiders - generalist predators. 6) Ground beetles - eat cutworms. Avoid broad-spectrum insecticides (pyrethroids organophosphates) to conserve them.,
wheat,Irrigation,How does proper irrigation management reduce disease risk in wheat?,1) Avoid over-irrigation - reduces humidity and rust/mildew. 2) Furrow irrigation (not flood) - keeps foliage drier. 3) Irrigate in morning - leaves dry by evening. 4) Avoid waterlogging - reduces root rot. 5) Stop irrigation 2 weeks before harvest - prevents late season disease. Wet foliage + cool nights = disease explosion.,
wheat,Fertilizer,How does proper fertilizer management help prevent disease in wheat?,1) Balanced NPK (not excess N) - excess N causes lush growth dense canopy high humidity more rust/mildew and more aphids. 2) Adequate P and K - strengthen cell walls improve disease resistance. 3) Apply K (potassium) - reduces rust severity. 4) Micronutrients (Zn) - prevent stress-induced susceptibility. 5) Organic matter (FYM) - improves soil health and beneficial microbes.,
wheat,Pesticide,What is the role of light traps and pheromone traps in wheat pest management?,Light traps: 1) Attract night-flying pests (armyworm cutworm moths). 2) Place 1 trap per 2 acres. 3) Operate from dusk to dawn. 4) Helps monitor pest emergence. Pheromone traps: 1) Species-specific (e.g. armyworm). 2) 1 trap per 2 acres. 3) Count moths daily. 4) Spray when catch exceeds threshold. Both are monitoring tools not direct control.,
wheat,Pesticide,How should wheat fields be monitored regularly to catch pest/disease problems early?,Weekly monitoring schedule: 1) Walk in W pattern across field. 2) Check 10-20 random plants per acre. 3) Aphids: Count on flag leaf and head at flowering. 4) Diseases: Check lower leaves for rust pustules (orange/yellow) white powder. 5) Record observations (notebook/phone). 6) Use hand lens for small pests. 7) Check field borders first (pests enter from edges). 8) Monitor weather forecasts (disease risk alerts). 9) Act when thresholds reached.,
wheat,Weather,What are the early warning signs that a wheat field needs immediate intervention?,1) Aphids: >10 per tiller or sooty mold appears. 2) Yellow rust: Orange stripes on >5% leaves. 3) Leaf rust: Pustules on >5% leaves. 4) Powdery mildew: White powder on >10% leaves. 5) Armyworm: Larvae seen (3-4 per sq m). 6) Cutworms: >5% seedlings cut. 7) Karnal bunt: Black powder in heads. Don't wait - intervene immediately for rust.,
wheat,Pesticide,How does intercropping reduce pest and disease pressure in wheat?,Intercropping wheat with mustard (6:2 rows) reduces aphid colonization (mustard attracts aphids away). Intercropping with legumes (gram) improves N fixation. Benefits: 20-30% reduction in pests + additional income. Not common in wheat but practiced in rainfed areas.,
wheat,Weather,What quarantine or phytosanitary measures apply to wheat planting material in Pakistan?,1) Certified seed from Punjab Seed Corporation or provincial seed corporations is disease-tested (karnal bunt free). 2) Imported wheat seed requires phytosanitary certificate from country of origin. 3) Karnal bunt is a quarantine disease - strict controls. 4) Local movement: No restrictions but recommended to use certified seed. 5) Report unusual disease outbreaks to Department of Plant Protection.,
wheat,Fertilizer,What are the recommended fertilizers for wheat cultivation in Pakistan?,Recommended fertilizers: 1) Nitrogen: Urea (46% N) or CAN (26% N). 2) Phosphorus: DAP (18-46-0) or SSP (18% P2O5 + 12% S). 3) Potassium: SOP (50% K2O + 18% S) or MOP (60% K2O). 4) Micronutrients: Zinc sulphate (33% Zn) - very important. 5) Organic: FYM 8-10 tons/acre.,
wheat,Fertilizer,What is the recommended NPK dose per acre for wheat in Pakistan?,Recommended NPK: 48-24-16 kg per acre (120-60-40 kg/hectare). For high yield target (50+ maunds): 60-30-20 kg/acre. For low fertility soils: 60-30-20. For high fertility soils (after legumes): 40-20-15. Adjust based on soil test.,
wheat,Fertilizer,What is the recommended dose of nitrogen (N) fertilizer for wheat in Pakistan?,48-60 kg N per acre. This equals: Urea 105-130 kg (2.1-2.6 bags) per acre OR CAN 185-230 kg per acre. Apply in 3 splits: 1/3 at sowing (basal) 1/3 at first irrigation (20-25 days) 1/3 at second irrigation (45-50 days). For late sown: 2 splits only (basal + first irrigation).,
wheat,Fertilizer,What is the recommended dose of phosphorus (P) fertilizer for wheat in Pakistan?,24-30 kg P2O5 per acre. This equals: DAP 52-65 kg (1.0-1.3 bags) OR SSP 135-165 kg per acre. Apply full dose at sowing (basal). Phosphorus is critical for root development and tillering. On P-deficient soils increase to 30-35 kg P2O5.,
wheat,Fertilizer,What is the recommended dose of potassium (K) fertilizer for wheat in Pakistan?,16-20 kg K2O per acre. This equals: MOP 25-35 kg (0.5-0.7 bag) OR SOP 32-40 kg per acre. Apply full dose at sowing. Potassium improves water stress tolerance disease resistance and grain quality. On sandy or intensively cropped soils use 20-25 kg K2O.,
wheat,Fertilizer,When and how should the first dose of fertilizer (Basal Dose) be applied to wheat?,Basal dose applied at sowing time: 1) Full P and K + 1/3 of N. 2) Apply in furrow 2-3 cm below and 2-3 cm to side of seed (drill placement). 3) If broadcasting: mix into top 5-8 cm soil during final cultivation. 4) Do not place fertilizer directly with seed (can damage germination). Use DAP (contains N+P) for basal.,
wheat,Weather,When and how should the second and subsequent doses (Top Dressing) be applied to wheat?,Top dressing: Apply remaining 2/3 N in two splits: 1st at first irrigation (20-25 days after sowing) - 1/3 N. 2nd at second irrigation (45-50 days) - 1/3 N. Method: Broadcast urea evenly. Apply just before irrigation or light rain. Avoid application when leaves are wet (causes leaf burn). For rainfed: apply all N at sowing.,
wheat,Fertilizer,What is the role of zinc (Zn) fertilizer in wheat cultivation in Pakistan?,Zinc is essential for: 1) Auxin synthesis (IAA) for growth. 2) Enzyme activation. 3) Grain formation and protein synthesis. Deficiency symptoms: interveinal chlorosis (white bands) on young leaves stunted growth reduced grain filling. Apply ZnSO4 10-15 kg/acre at sowing (mix with basal fertilizer). Foliar spray 0.3% ZnSO4 at tillering for quick correction. Zinc deficiency is widespread in Pakistani soils.,
wheat,Fertilizer,What is the role of boron (B) fertilizer in wheat cultivation in Pakistan?,Boron is important for: 1) Pollen tube growth and grain set. 2) Cell wall formation. Deficiency causes: poor grain set hollow grains sterility (no grain in spike). Apply borax (11% B) 1-2 kg/acre at sowing (mix with fertilizer). Do not exceed 3 kg - boron toxicity. Foliar spray 0.1% boric acid at booting stage. Important in sandy and alkaline soils.,
wheat,Soil,What micronutrient deficiencies are commonly observed in wheat in Pakistani soils?,Common deficiencies: 1) Zinc (Zn) - most common in calcareous soils of Punjab (white bands on leaves). 2) Boron (B) - in sandy and alkaline soils (poor grain set). 3) Iron (Fe) - in high pH soils (interveinal chlorosis in young leaves). 4) Manganese (Mn) - in organic matter deficient soils. 5) Copper (Cu) - in sandy soils (twisted flag leaves).,
wheat,Fertilizer,How can organic fertilizers (FYM compost Green Manure) be used for wheat cultivation?,1) FYM/compost: Apply 8-10 tons/acre 15-20 days before sowing. Mix thoroughly into soil. 2) Green manuring: Sow guar (cluster bean) or dhaincha in July-August incorporate at 50% flowering (45-50 days) - adds 40-50 kg N/acre. 3) Vermicompost: 2-3 tons/acre at sowing. Organic sources reduce chemical fertilizer need by 25-30% and improve soil health.,
wheat,Fertilizer,What is the recommended dose of farmyard manure (FYM) for wheat in Pakistan?,8-10 tons (160-200 maunds) per acre. Apply well-rotted FYM (6-8 months old) 15-20 days before sowing. Spread uniformly and incorporate by cultivation. Fresh FYM should not be used (may contain weed seeds pathogens). FYM provides micronutrients improves soil structure and water holding capacity - valuable for rainfed wheat.,
wheat,Fertilizer,How does fertilizer application differ for irrigated vs. rainfed (Barani) wheat cultivation?,Irrigated: Split N (3 splits). Higher N (60 kg/acre). P and K as per soil test. Irrigated after fertilizer application. Rainfed (Barani): All N and P applied at sowing (no top dressing - may not activate due to dry spell). Lower N (30-40 kg/acre) to avoid vegetative growth that exceeds available moisture. Band placement (not broadcast) for efficiency. Use slow-release or organic sources.,
wheat,Fertilizer,What are the signs of nitrogen deficiency in wheat?,Signs: 1) Uniform pale green to yellow leaves (starting from older leaves). 2) Stunted growth reduced tillering. 3) Short thin stems. 4) Small shriveled grain heads. 5) Premature leaf senescence. Remedy: apply urea 15-20 kg/acre as top dressing with irrigation.,
wheat,Fertilizer,What are the signs of phosphorus deficiency in wheat?,Signs: 1) Dark green or purplish tint on leaves (especially underside and leaf margins). 2) Delayed maturity. 3) Poor root development reduced tillering. 4) Thin stems and lodging. 5) Reduced grain size. Remedy: apply DAP or SSP at sowing in future crops. Cannot correct after sowing.,
wheat,Fertilizer,What are the signs of potassium deficiency in wheat?,Signs: 1) Yellowing and browning of leaf margins (scorching) starting from older leaves. 2) Weak stems prone to lodging. 3) Small shriveled grain. 4) Increased disease susceptibility (rust). 5) Leaf tip burn. Remedy: apply MOP or SOP at sowing. For severe: potassium sulphate foliar spray 0.5%.,
wheat,Fertilizer,What are the signs of zinc deficiency in wheat?,Signs: 1) Interveinal chlorosis (yellow bands between green veins) on young leaves - white bud in severe cases. 2) Stunted growth with short internodes. 3) Small distorted leaves. 4) Poor tillering. 5) Reduced grain set. Remedy: ZnSO4 10-15 kg/acre soil application or foliar spray 0.3% ZnSO4 at tillering.,
wheat,Fertilizer,What happens if too much fertilizer (over-dose) is applied to wheat?,1) Excess N: Excessive vegetative growth lodging delayed maturity increased aphid and rust attack reduced grain protein (paradoxically) burnt leaf tips. 2) Excess P: Induces Zn deficiency. 3) Excess K: Can cause Mg deficiency. 4) Excess fertilizer (any): Salt injury to roots groundwater pollution wasted money. Always follow recommended doses.,
wheat,Fertilizer,What are the recommended fertilizer products available in Pakistan for wheat?,1) Urea: Sona Urea Engro Urea Fauji Urea. 2) DAP: Engro DAP Fauji DAP ICI DAP. 3) SOP: Fauji SOP Engro SOP. 4) MOP: Engro MOP FFC MOP. 5) SSP: Pakarab SSP. 6) ZnSO4: Fauji Zinc Engro Zinc. 7) Borax: Madak Borax. 8) NPK blends: Sarsabz 18-46-0 15-15-15.,
wheat,Fertilizer,How should urea be applied to wheat to avoid losses from volatilization?,1) Apply urea just before irrigation (within 1-2 days) or light rain. 2) Incorporate into soil by light cultivation (2-3 cm depth) if no irrigation. 3) Do not broadcast urea on dry soil without incorporation - ammonia loss up to 30%. 4) Use neem-coated urea (slower release lower loss). 5) Split application (three splits) reduces loss per application.,
wheat,Irrigation,How many irrigations does wheat require in total during its growing season in Pakistan?,Wheat requires 4-6 irrigations in irrigated areas. Rainfed (Barani): 0-2 supplemental irrigations if available. Irrigation schedule: 1st: Crown root initiation (20-25 days) - CRITICAL. 2nd: Tillering (45-50 days). 3rd: Flowering (75-80 days) - CRITICAL. 4th: Grain filling (100-105 days). 5th: Dough stage (120-125 days - optional).,
wheat,Irrigation,When should the first irrigation (Pehl-pani) be given to wheat after sowing?,First irrigation at 20-25 days after sowing (crown root initiation stage). This is the most critical irrigation. Delay increases tiller mortality. Early (before 20 days) causes waterlogging and poor root development. Light irrigation of 2.5-3 acre-inches. For sandy soil: 15-18 days.,
wheat,Irrigation,What are the critical growth stages of wheat that require mandatory irrigation?,Most critical: Crown root initiation (1st irrigation) - determines number of tillers and yield potential. Flowering stage (3rd irrigation) - water stress causes poor pollination and grain set. Grain filling (4th irrigation) - stress reduces grain weight. Water stress at any of these stages reduces yield 30-50%.,
wheat,Irrigation,How many days apart should irrigations be given to wheat in summer (Kharif) in Pakistan?,Wheat is not grown in Kharif (summer) season. It is strictly a Rabi (winter) crop.,
wheat,Irrigation,How many days apart should irrigations be given to wheat in winter (Rabi) in Pakistan?,Winter irrigation interval: 15-25 days depending on soil type and temperature. Sandy soils: 10-15 days. Loamy soils: 15-20 days. Clay soils: 20-25 days. Cool temperatures (10-20°C) reduce evapotranspiration. Do not irrigate if soil is already wet or if frost is forecast.,
wheat,Irrigation,What is the total water requirement (acre-inches) of wheat per crop season?,Total water requirement: 350-450 acre-inches (8-12 million liters per acre). This is equivalent to 4-6 irrigations of 3-4 acre-inches each plus effective rainfall (100-150mm). Wheat consumes 300-400mm of water.,
wheat,Irrigation,What irrigation method is suitable for wheat in Pakistan — flood furrow drip or sprinkler?,1) Furrow irrigation: Best method - saves water reduces lodging prevents waterlogging. 2) Border strip/flood: Acceptable on level fields but can cause waterlogging. 3) Sprinkler: Excellent for sandy soils and rainfed areas - saves 25-30% water. 4) Drip: Not economical for wheat (low value crop) but works. Avoid basin flooding on heavy soils.,
wheat,Irrigation,How does drip irrigation improve the water use efficiency of wheat in Pakistan?,Drip irrigation can save 40-50% water compared to flood but is not cost-effective for wheat (Rs. 120000-150000/acre setup cost). For high-value seed production or water-scarce areas drip allows precise water delivery reduces weed growth and prevents foliar diseases. Government 60% subsidy available. Not common for wheat.,
wheat,Irrigation,How should irrigation be managed during the flowering stage of wheat?,Flowering stage (75-85 days) is critical. Management: 1) Ensure adequate soil moisture - avoid water stress. 2) Light irrigation (2-3 acre-inches) rather than heavy. 3) Avoid overhead sprinkler during peak flowering (can wash off pollen). 4) Irrigate in morning hours. 5) Do not irrigate if strong winds or frost expected. 6) Water stress at flowering reduces yield 30-50%.,
wheat,Irrigation,How should irrigation be managed during the grain-filling stage of wheat?,Grain filling stage (90-110 days): 1) Maintain moderate soil moisture. 2) Stress at this stage reduces grain weight and causes shriveled kernels. 3) One irrigation at 95-100 days if no rainfall. 4) Avoid over-irrigation which delays maturity and increases lodging risk. 5) Stop irrigation 10-15 days before harvest to allow uniform ripening.,
wheat,Irrigation,What are the signs of water stress (drought) in wheat and what is the immediate remedy?,Signs: 1) Wilting during day (leaves roll and droop). 2) Leaves turn dull bluish-green. 3) Stunted growth. 4) Premature flag leaf drying. 5) Small shriveled grain heads. 6) Reduced tiller survival. Immediate remedy: Apply light irrigation (2-3 acre-inches) immediately. If no irrigation available: spray water early morning (emergency).,
wheat,Irrigation,What are the signs of waterlogging in wheat and how to drain excess water?,Signs: 1) Yellowing of lower leaves. 2) Wilting despite wet soil. 3) Root rot (black/brown roots). 4) Plant death in patches. 5) Fungal growth on soil surface. Drainage: 1) Immediately stop irrigation. 2) Open drains/furrows to remove standing water. 3) On flat fields: make temporary channels. 4) For future: plant on beds or improve land leveling.,
wheat,Fertilizer,How should irrigation be managed after fertilizer application to wheat?,After basal fertilizer (at sowing): Irrigate within 5-7 days if no rain. After top dressing urea (20-25 and 45-50 days): Irrigate within 2-3 days to incorporate N and prevent ammonia loss. Apply irrigation when leaves are dry (morning). Light irrigation (2-3 inches) is sufficient - heavy irrigation leaches nutrients.,
wheat,Irrigation,Should wheat irrigation be stopped before harvest? How many days before?,Yes stop irrigation 10-15 days before harvest. This allows: 1) Uniform ripening of grain. 2) Reduction in grain moisture content. 3) Prevention of lodging. 4) Easier harvesting (soil dries). Late irrigation delays maturity and can cause grain sprouting if rain occurs.,
wheat,Irrigation,How does canal water vs. tube well (brackish/salty) water affect wheat cultivation in Pakistan?,Canal water: Best for wheat - low EC (<1 dS/m). Fresh tube well water (EC <1.5): Acceptable. Brackish/saline tube well water (EC >2.5): Damages wheat - causes leaf burn reduced germination and yield loss up to 40%. Wheat has moderate salt tolerance. If only saline water available: 1) Mix with canal water (1:1). 2) Apply gypsum. 3) Use salt-tolerant varieties (Kiran-95 LU-26). 4) Avoid irrigation at germination and flowering.,
wheat,Yield,What is the average yield of wheat per acre in Pakistan?,National average: 30-35 maunds/acre (1200-1400 kg). Punjab: 32-38 maunds. Sindh: 28-32 maunds. KPK: 25-30 maunds. Balochistan: 20-25 maunds. Progressive farmers: 50-55 maunds. Research stations: 65+ maunds. Yield gap 40% due to practices.,
wheat,Yield,What is the maximum achievable yield (Potential Yield) of wheat per acre under best management in Pakistan?,Potential yield: 65-75 maunds per acre (2600-3000 kg) under optimal conditions (improved variety timely sowing balanced fertilizer irrigation pest/disease control). Research station yields: 70-80 maunds/acre. Progressive farmer yields: 55-65 maunds/acre. Yield gap between average (35 maunds) and potential (70 maunds) is 100%.,
wheat,Yield,What are the main reasons for low wheat yield in Pakistan?,1) Late sowing (after Nov 25) - 1-1.5% loss per day. 2) Low-yielding traditional varieties. 3) Poor soil fertility (low OM N P). 4) Imbalanced fertilizer (only urea no P K Zn). 5) Rust diseases (10-30% loss). 6) Weed competition (20-40% loss). 7) Water stress (rainfed areas). 8) Poor seed quality (farm-saved). 9) Lack of irrigation at critical stages.,
wheat,Yield,How can a farmer increase the yield of wheat from 20 maunds to 40+ maunds per acre?,To increase from 20 to 40+ maunds: 1) Use certified high-yielding variety (Galaxy-2013 Millat-2020). 2) Timely sowing (Nov 1-15). 3) Balanced NPK + Zn fertilizer (48-24-16 + Zn). 4) Weed control (pre+post herbicide). 5) 4-5 irrigations at critical stages. 6) Rust control (if needed). 7) Use zero-till/Happy Seeder for rice-wheat system. These steps can increase from 20 to 50 maunds.,
wheat,Yield,How does timely sowing affect the final yield of wheat in Pakistan?,Each week delay after Nov 15 reduces yield by 5-10%. Nov 1-15 sowing: 50-60 maunds/acre. Nov 15-30: 40-50 maunds. Dec 1-15: 25-35 maunds. Dec 15+: 15-20 maunds. Timely sowing allows optimum tillering and grain filling before heat stress.,
wheat,Fertilizer,How does proper fertilizer management (Balanced use) increase the yield of wheat?,Balanced NPK (48-24-16 kg/acre) + Zn increases yield by 50-80% over no fertilizer or only urea. Specific gains: N (48 kg) = +40% yield (tillering grain protein). P (24 kg) = +25% yield (root development grain set). K (16 kg) = +15% yield (stress tolerance). Zn = +10-15% yield. Combined effect: can increase from 25 to 50 maunds/acre.,
wheat,Irrigation,How does proper irrigation management increase the yield of wheat?,One irrigation at crown root initiation (20-25 days) increases yield 30-40% over rainfed. Two irrigations (CRI + flowering) increase 60-80%. Three irrigations (CRI + tillering + flowering) increase 80-100%. Four irrigations (add grain filling) increase 100-120%. In rainfed areas (0 irrigation): 10-15 maunds. With 4 irrigations: 50-60 maunds.,
wheat,Pesticide,What role does pest and disease control play in increasing wheat yield?,Rust (uncontrolled): 20-40% yield loss. Aphids (uncontrolled): 10-20% loss. Weeds (uncontrolled): 30-50% loss. Combined: can cause 70%+ loss (yield 15-20 maunds). Effective control: 2 fungicide sprays (rust) + aphicide at ETL + herbicide = 50-70% yield protection.,
wheat,Yield,What are the best agronomic practices recommended by PARC/NARC for high-yield wheat production?,PARC/NARC recommendations: 1) Variety: Galaxy-2013 or Millat-2020. 2) Sowing: Nov 1-15 at 22.5 cm spacing 50-60 kg seed/acre. 3) Seed treatment: Carbendazim + Imidacloprid. 4) Fertilizer: 48-24-16 NPK + ZnSO4 10 kg/acre. 5) Irrigation: 4-5 irrigations (CRI tillering flowering grain filling). 6) Weed control: Pendimethalin pre + Puma Super post. 7) Rust control: Tebuconazole spray if needed. 8) Harvest: At 20-25% moisture.,
wheat,Yield,How can improved seed quality (Certified Seed) increase the production of wheat in Pakistan?,Certified seed provides: 1) Higher genetic purity (>98%). 2) Higher germination (85%+ vs 60-70% farm-saved). 3) Disease-free (no seed-borne smut bunt). 4) True-to-type (uniform maturity plant height). 5) Yield increase: 15-25% over farm-saved seed. Cost: Rs. 2000-2500/40kg vs farm-saved Rs. 1500-2000. Available at Punjab Seed Corporation.,
wheat,Soil,What role does soil health improvement play in boosting wheat yield in Pakistan?,Improved soil health (1.5-2% organic matter) boosts yield 30-50% through: 1) Better water holding capacity (critical in rainfed). 2) Higher nutrient availability (especially N P). 3) Improved soil structure (root penetration). 4) Beneficial microbes. 5) Reduced crusting (better emergence). Practices: FYM 8-10 tons/acre green manuring crop rotation minimum tillage.,
wheat,Yield,How does the use of growth regulators (Plant Hormones) affect wheat yield?,Not commonly used in wheat in Pakistan. Research shows: Gibberellic acid (GA3) 20-40 ppm at tillering - increases plant height (not needed). Chlormequat chloride (CCC) - reduces lodging in tall varieties. Not recommended for general use. Focus on basic agronomy.,
wheat,Weather,What intercropping or relay cropping strategies can increase income from wheat farming?,1) Wheat + Mustard (6:2 rows) - additional income from mustard (5-8 maunds/acre). 2) Wheat + Gram (6:2 rows) - legume fixes N. 3) Relay cropping: Sow wheat into standing rice 10-15 days before rice harvest (rice-wheat system). 4) Wheat as catch crop after potato. Intercropping land equivalent ratio (LER) >1.3 - more productive than sole cropping.,
wheat,Yield,What are the top 5 things a farmer can do to double the yield of wheat in Pakistan?,1) Switch from traditional variety to Galaxy-2013 or Millat-2020 (+30% yield). 2) Apply balanced NPK + Zn (48-24-16-10) instead of only urea (+50% yield). 3) Provide 4-5 irrigations (CRI tillering flowering grain filling) instead of rainfed (+100% yield). 4) Control weeds with herbicide (+40% yield). 5) Sow on time (Nov 1-15) (+30% yield). Combined effect: 15-20 maunds to 50-60 maunds (2-3x increase).,
wheat,Yield,How can precision agriculture or modern technology improve wheat production in Pakistan?,1) Laser land leveling: uniform irrigation saves water 20-30%. 2) Soil testing: precise fertilizer recommendation saves cost. 3) Drone monitoring: detect rust hotspots early (available as service). 4) Variable rate technology: apply inputs based on soil variability (not common yet). 5) Mobile apps: pest scouting weather alerts market prices (e.g. AgriApp). 6) Happy Seeder: zero-till with residue management. Adoption gradually increasing.,
wheat,Fertilizer,How does climate change affect wheat yield in Pakistan and how can farmers adapt?,Climate change impacts: 1) Temperature rise - wheat yield declines 6-8% per 1°C increase. 2) Heat stress at grain filling - shriveled grain. 3) Erratic rains - drought/flood. 4) Increased rust pressure. Adaptations: 1) Heat-tolerant varieties (Sehar-2006). 2) Shift sowing dates (earlier in warm areas). 3) Supplemental irrigation. 4) Mulching for moisture conservation. 5) Climate-smart practices (zero-till intercropping). 6) Early warning systems.,
wheat,Diseases,What are the major fungal diseases (Uli) of wheat in Pakistan?,Major fungal diseases: 1) Yellow rust (Puccinia striiformis) - most destructive. 2) Leaf rust (Puccinia triticina). 3) Stem rust (Puccinia graminis). 4) Powdery mildew (Blumeria graminis). 5) Karnal bunt (Tilletia indica) - quarantine disease. 6) Loose smut (Ustilago tritici). 7) Flag smut. 8) Fusarium head blight (Scab).,
wheat,Diseases,What are the major bacterial diseases of wheat in Pakistan?,Bacterial diseases are rare in wheat. Occasional: Bacterial leaf blight (Xanthomonas translucens). Not economically significant in Pakistan.,
wheat,Diseases,What are the major viral diseases of wheat in Pakistan?,Viral diseases are rare. Occasional: Wheat dwarf virus (leafhopper transmitted). Barley yellow dwarf virus (BYDV) - transmitted by aphids. Not economically significant.,
wheat,Diseases,How can I identify rust disease (Kungi) in wheat fields?,Yellow rust: Yellow-orange pustules (uredinia) arranged in stripes on leaves. Leaf rust: Orange-brown pustules scattered randomly on leaves. Stem rust: Dark brown pustules on stems and leaf sheaths. All rusts cause premature leaf death shriveled grain. Yellow rust is most common in Pothwar region.,
wheat,Diseases,How can I identify powdery mildew in wheat and what causes it?,Powdery mildew (Blumeria graminis). Causes: High humidity (60-80%) moderate temperatures (15-22°C) dense canopy. Symptoms: White powdery coating on upper leaf surfaces (looks like flour dusted). Spreads to sheaths and stems. Leaves turn yellow then brown. Premature defoliation. Appears in January-February.,
wheat,Diseases,How can I identify downy mildew in wheat and what causes it?,Downy mildew is not a major disease of wheat. Some references mention but rare.,
wheat,Diseases,How can I identify blight (early/late) in wheat and what causes it?,Fusarium head blight (scab): Symptoms - Bleached spikelets on wheat head. Pink/orange fungal growth on infected spikelets. Shriveled lightweight grain (tombstones). Favored by warm humid weather at flowering.,
wheat,Diseases,How can I identify damping off disease in wheat seedlings?,Damping off (Rhizoctonia/Pythium) - rare in wheat. Symptoms: Pre-emergence: seeds rot. Post-emergence: seedlings collapse at soil line. More common in wet cold conditions.,
wheat,Diseases,What is wilt (Sokra) disease in wheat and how to identify it?,Wilt is not a major disease of wheat. Some root rots cause wilting but rare.,
wheat,Diseases,What is smut or bunt (Siyah-rooli) disease in wheat and how to identify it?,Karnal bunt (Tilletia indica): Partial bunt - only some grains in head turn black. Fishy odor. Loose smut: Entire head becomes black powder mass (spores). Flag smut: Black stripes on leaves. All smuts reduce grain quality significantly.,
